Index,Feature Used,Num of Audio Features,Num of Features,Best F1 mean,Best F1 score,Best Machine Learning Model
217,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,5,0.597701149425,0.333333333333(0.862068965517),AB(All)
218,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",5,16,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
219,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,17,0.576612903226,0.25(0.903225806452),KNN(All)
220,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",5,17,0.480431848853,0.153846153846(0.80701754386),AB(All)
221,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,18,0.574898785425,0.307692307692(0.842105263158),AB(All)
222,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,29,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
223,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.576612903226,0.25(0.903225806452),KNN(All)
224,"Spectral Centroid,Spectral Spread,Spectral Entropy",3,3,0.514637904468,0.181818181818(0.847457627119),AB(All)
225,"Spectral Centroid,Spectral Spread,Spectral Entropy,Chroma Deviation",4,4,0.448484848485,0.133333333333(0.763636363636),AB(All)
226,"Spectral Centroid,Spectral Spread,Spectral Entropy,Chroma Vector",4,15,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
227,"Spectral Centroid,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",5,16,0.576612903226,0.25(0.903225806452),Linear SVM(All)
228,"Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs",4,16,0.533333333333,0.2(0.866666666667),AB(All)
229,"Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",5,17,0.597701149425,0.333333333333(0.862068965517),AB(All)
230,"Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",5,28,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
231,"Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",6,29,0.62249614792,0.363636363636(0.881355932203),AB(All)
232,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff",4,4,0.533333333333,0.2(0.866666666667),AB(All)
233,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",5,5,0.497126436782,0.166666666667(0.827586206897),AB(All)
234,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",5,16,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
235,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,17,0.576612903226,0.25(0.903225806452),Linear SVM(All)
236,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",5,17,0.497126436782,0.166666666667(0.827586206897),AB(All)
237,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",6,18,0.574898785425,0.307692307692(0.842105263158),AB(All)
238,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",6,29,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
239,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.576612903226,0.25(0.903225806452),Linear SVM(All)
240,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux",4,4,0.533333333333,0.2(0.866666666667),AB(All)
241,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",5,5,0.448484848485,0.133333333333(0.763636363636),AB(All)
242,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",5,16,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
243,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",6,17,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
244,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",5,17,0.642857142857,0.428571428571(0.857142857143),AB(All)
245,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",6,18,0.62249614792,0.363636363636(0.881355932203),AB(All)
246,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",6,29,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
247,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.62249614792,0.363636363636(0.881355932203),AB(All)
248,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",5,5,0.514637904468,0.181818181818(0.847457627119),AB(All)
249,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,6,0.553571428571,0.285714285714(0.821428571429),AB(All)
250,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",6,17,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
251,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,18,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
252,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",6,18,0.574898785425,0.307692307692(0.842105263158),AB(All)
253,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,19,0.597701149425,0.333333333333(0.862068965517),AB(All)
254,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
255,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,31,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
256,Entropy of Energy,1,1,0,0.0(0.888888888889),GP-DP(All)
257,"Entropy of Energy,Chroma Deviation",2,2,0,0.0(0.888888888889),GP-DP(All)
258,"Entropy of Energy,Chroma Vector",2,13,0.497126436782,0.166666666667(0.827586206897),AB(All)
259,"Entropy of Energy,Chroma Vector,Chroma Deviation",3,14,0.576612903226,0.25(0.903225806452),GP-DP(All)
260,"Entropy of Energy,MFCCs",2,14,0.533333333333,0.2(0.866666666667),AB(All)
261,"Entropy of Energy,MFCCs,Chroma Deviation",3,15,0.553734061931,0.222222222222(0.885245901639),AB(All)
262,"Entropy of Energy,MFCCs,Chroma Vector",3,26,0.576612903226,0.25(0.903225806452),GP-DP(All)
263,"Entropy of Energy,MFCCs,Chroma Vector,Chroma Deviation",4,27,0.576612903226,0.25(0.903225806452),GP-DP(All)
264,"Entropy of Energy,Spectral Rolloff",2,2,0.553734061931,0.222222222222(0.885245901639),KNN(All)
265,"Entropy of Energy,Spectral Rolloff,Chroma Deviation",3,3,0.497126436782,0.166666666667(0.827586206897),AB(All)
266,"Entropy of Energy,Spectral Rolloff,Chroma Vector",3,14,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
267,"Entropy of Energy,Spectral Rolloff,Chroma Vector,Chroma Deviation",4,15,0.65,0.4(0.9),GP-DP(All)
268,"Entropy of Energy,Spectral Rolloff,MFCCs",3,15,0.553734061931,0.222222222222(0.885245901639),KNN(All)
269,"Entropy of Energy,Spectral Rolloff,MFCCs,Chroma Deviation",4,16,0.65,0.4(0.9),AB(All)
270,"Entropy of Energy,Spectral Rolloff,MFCCs,Chroma Vector",4,27,0.576612903226,0.25(0.903225806452),KNN(All)
271,"Entropy of Energy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",5,28,0.65,0.4(0.9),GP-DP(All)
272,"Entropy of Energy,Spectral Flux",2,2,0,0.0(0.888888888889),GP-DP(All)
273,"Entropy of Energy,Spectral Flux,Chroma Deviation",3,3,0.553734061931,0.222222222222(0.885245901639),KNN(All)
274,"Entropy of Energy,Spectral Flux,Chroma Vector",3,14,0.514637904468,0.181818181818(0.847457627119),AB(All)
275,"Entropy of Energy,Spectral Flux,Chroma Vector,Chroma Deviation",4,15,0.497126436782,0.166666666667(0.827586206897),AB(All)
276,"Entropy of Energy,Spectral Flux,MFCCs",3,15,0.497126436782,0.166666666667(0.827586206897),AB(All)
277,"Entropy of Energy,Spectral Flux,MFCCs,Chroma Deviation",4,16,0.576612903226,0.25(0.903225806452),KNN(All)
278,"Entropy of Energy,Spectral Flux,MFCCs,Chroma Vector",4,27,0,0.0(0.870967741935),GP-DP(All)
279,"Entropy of Energy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",5,28,0.62249614792,0.363636363636(0.881355932203),AB(All)
280,"Entropy of Energy,Spectral Flux,Spectral Rolloff",3,3,0.553734061931,0.222222222222(0.885245901639),AB(All)
281,"Entropy of Energy,Spectral Flux,Spectral Rolloff,Chroma Deviation",4,4,0.533333333333,0.2(0.866666666667),AB(All)
282,"Entropy of Energy,Spectral Flux,Spectral Rolloff,Chroma Vector",4,15,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
283,"Entropy of Energy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",5,16,0.597701149425,0.333333333333(0.862068965517),AB(All)
284,"Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs",4,16,0.480431848853,0.153846153846(0.80701754386),AB(All)
285,"Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",5,17,0.574898785425,0.307692307692(0.842105263158),AB(All)
286,"Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",5,28,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
287,"Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",6,29,0.576612903226,0.25(0.903225806452),KNN(All)
288,"Entropy of Energy,Spectral Entropy",2,2,0,0.0(0.888888888889),GP-DP(All)
289,"Entropy of Energy,Spectral Entropy,Chroma Deviation",3,3,0,0.0(0.888888888889),GP-DP(All)
290,"Entropy of Energy,Spectral Entropy,Chroma Vector",3,14,0.497126436782,0.166666666667(0.827586206897),AB(All)
291,"Entropy of Energy,Spectral Entropy,Chroma Vector,Chroma Deviation",4,15,0.553734061931,0.222222222222(0.885245901639),KNN(All)
292,"Entropy of Energy,Spectral Entropy,MFCCs",3,15,0.597701149425,0.333333333333(0.862068965517),AB(All)
293,"Entropy of Energy,Spectral Entropy,MFCCs,Chroma Deviation",4,16,0.597701149425,0.333333333333(0.862068965517),AB(All)
294,"Entropy of Energy,Spectral Entropy,MFCCs,Chroma Vector",4,27,0.576612903226,0.25(0.903225806452),AB(All)
295,"Entropy of Energy,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",5,28,0.62249614792,0.363636363636(0.881355932203),AB(All)
296,"Entropy of Energy,Spectral Entropy,Spectral Rolloff",3,3,0.576612903226,0.25(0.903225806452),KNN(All)
297,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,Chroma Deviation",4,4,0.514637904468,0.181818181818(0.847457627119),AB(All)
298,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,Chroma Vector",4,15,0.480431848853,0.153846153846(0.80701754386),AB(All)
299,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",5,16,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
300,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs",4,16,0.553734061931,0.222222222222(0.885245901639),KNN(All)
301,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",5,17,0.62249614792,0.363636363636(0.881355932203),AB(All)
302,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",5,28,0,0.0(0.870967741935),GP-DP(All)
303,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",6,29,0.576612903226,0.25(0.903225806452),AB(All)
304,"Entropy of Energy,Spectral Entropy,Spectral Flux",3,3,0.480431848853,0.153846153846(0.80701754386),AB(All)
305,"Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Deviation",4,4,0.681238615665,0.444444444444(0.918032786885),KNN(All)
306,"Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Vector",4,15,0.497126436782,0.166666666667(0.827586206897),AB(All)
307,"Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",5,16,0.514637904468,0.181818181818(0.847457627119),AB(All)
308,"Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs",4,16,0.553571428571,0.285714285714(0.821428571429),AB(All)
309,"Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",5,17,0.597701149425,0.333333333333(0.862068965517),AB(All)
310,"Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",5,28,0.576612903226,0.25(0.903225806452),AB(All)
311,"Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",6,29,0.62249614792,0.363636363636(0.881355932203),AB(All)
312,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff",4,4,0.65,0.4(0.9),AB(All)
313,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,5,0.576612903226,0.25(0.903225806452),KNN(All)
314,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",5,16,0,0.0(0.870967741935),GP-DP(All)
315,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,17,0.576612903226,0.25(0.903225806452),KNN(All)
316,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",5,17,0.553571428571,0.285714285714(0.821428571429),AB(All)
317,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,18,0.597701149425,0.333333333333(0.862068965517),AB(All)
318,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,29,0.514637904468,0.181818181818(0.847457627119),AB(All)
319,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.576612903226,0.25(0.903225806452),KNN(All)
320,"Entropy of Energy,Spectral Spread",2,2,0,0.0(0.888888888889),GP-DP(All)
321,"Entropy of Energy,Spectral Spread,Chroma Deviation",3,3,0.553571428571,0.285714285714(0.821428571429),AB(All)
322,"Entropy of Energy,Spectral Spread,Chroma Vector",3,14,0.65,0.4(0.9),GP-DP(All)
323,"Entropy of Energy,Spectral Spread,Chroma Vector,Chroma Deviation",4,15,0.681238615665,0.444444444444(0.918032786885),GP-DP(All)
324,"Entropy of Energy,Spectral Spread,MFCCs",3,15,0.597701149425,0.333333333333(0.862068965517),AB(All)
325,"Entropy of Energy,Spectral Spread,MFCCs,Chroma Deviation",4,16,0.698275862069,0.5(0.896551724138),AB(All)
326,"Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector",4,27,0.65,0.4(0.9),GP-DP(All)
327,"Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",5,28,0.681238615665,0.444444444444(0.918032786885),GP-DP(All)
328,"Entropy of Energy,Spectral Spread,Spectral Rolloff",3,3,0.576612903226,0.25(0.903225806452),KNN(All)
329,"Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Deviation",4,4,0.553571428571,0.285714285714(0.821428571429),AB(All)
330,"Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector",4,15,0.65,0.4(0.9),GP-DP(All)
331,"Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",5,16,0.65,0.4(0.9),GP-DP(All)
332,"Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs",4,16,0.576612903226,0.25(0.903225806452),KNN(All)
333,"Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",5,17,0.730354391371,0.545454545455(0.915254237288),AB(All)
334,"Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",5,28,0.65,0.4(0.9),GP-DP(All)
335,"Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",6,29,0.730354391371,0.545454545455(0.915254237288),AB(All)
336,"Entropy of Energy,Spectral Spread,Spectral Flux",3,3,0.514637904468,0.181818181818(0.847457627119),AB(All)
337,"Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Deviation",4,4,0.576612903226,0.25(0.903225806452),KNN(All)
338,"Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector",4,15,0.576612903226,0.25(0.903225806452),KNN(All)
339,"Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",5,16,0.576612903226,0.25(0.903225806452),KNN(All)
340,"Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs",4,16,0.70303030303,0.533333333333(0.872727272727),AB(All)
341,"Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",5,17,0.669365721997,0.461538461538(0.877192982456),AB(All)
342,"Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",5,28,0.576612903226,0.25(0.903225806452),KNN(All)
343,"Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",6,29,0.576612903226,0.25(0.903225806452),KNN(All)
344,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff",4,4,0.553734061931,0.222222222222(0.885245901639),KNN(All)
345,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,5,0.448484848485,0.133333333333(0.763636363636),AB(All)
346,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",5,16,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
347,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,17,0.576612903226,0.25(0.903225806452),KNN(All)
348,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",5,17,0.514637904468,0.181818181818(0.847457627119),AB(All)
349,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,18,0.698275862069,0.5(0.896551724138),AB(All)
350,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,29,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
351,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.576612903226,0.25(0.903225806452),KNN(All)
352,"Entropy of Energy,Spectral Spread,Spectral Entropy",3,3,0,0.0(0.888888888889),GP-DP(All)
353,"Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Deviation",4,4,0.49500554939,0.235294117647(0.754716981132),AB(All)
354,"Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector",4,15,0.576612903226,0.25(0.903225806452),KNN(All)
355,"Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",5,16,0.576612903226,0.25(0.903225806452),Linear SVM(All)
356,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs",4,16,0.62249614792,0.363636363636(0.881355932203),AB(All)
357,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",5,17,0.669365721997,0.461538461538(0.877192982456),AB(All)
358,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",5,28,0.62249614792,0.363636363636(0.881355932203),AB(All)
359,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",6,29,0.576612903226,0.25(0.903225806452),Linear SVM(All)
360,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff",4,4,0.681238615665,0.444444444444(0.918032786885),KNN(All)
361,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",5,5,0.513888888889,0.25(0.777777777778),AB(All)
362,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",5,16,0.576612903226,0.25(0.903225806452),KNN(All)
363,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,17,0.65,0.4(0.9),GP-DP(All)
364,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",5,17,0.553571428571,0.285714285714(0.821428571429),AB(All)
365,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",6,18,0.669365721997,0.461538461538(0.877192982456),AB(All)
366,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",6,29,0.65,0.4(0.9),AB(All)
367,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.730354391371,0.545454545455(0.915254237288),AB(All)
368,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux",4,4,0,0.0(0.888888888889),GP-DP(All)
369,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",5,5,0.576612903226,0.25(0.903225806452),KNN(All)
370,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",5,16,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
371,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",6,17,0.576612903226,0.25(0.903225806452),KNN(All)
372,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",5,17,0.669365721997,0.461538461538(0.877192982456),AB(All)
373,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",6,18,0.669365721997,0.461538461538(0.877192982456),AB(All)
374,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",6,29,0.62249614792,0.363636363636(0.881355932203),AB(All)
